requirement_id,source_section,requirement,implementation_path,verification_command,evidence_path,status,blocker
R19.012,requirements.md §19,GeoTIFF,src/coastmas/app/data_routes.py;src/coastmas/app/run_routes.py;src/coastmas/core/data_inspection.py,.venv/bin/python -m pytest tests/integration/test_data_api.py tests/integration/test_run_api.py tests/unit/test_data_inspection.py -q,artifacts/evidence/20260920T092439870312Z-catalog-runs-full.json,NOT_RUN,文件与运行 API 组件已验证；完整数据连接器、科学工作流、UI 与最终验收仍未完成
R19.013,requirements.md §19,COG,src/coastmas/app/data_routes.py;src/coastmas/app/run_routes.py;src/coastmas/core/data_inspection.py,.venv/bin/python -m pytest tests/integration/test_data_api.py tests/integration/test_run_api.py tests/unit/test_data_inspection.py -q,artifacts/evidence/20260920T092439870312Z-catalog-runs-full.json,NOT_RUN,文件与运行 API 组件已验证；完整数据连接器、科学工作流、UI 与最终验收仍未完成
R19.014,requirements.md §19,GeoJSON,src/coastmas/app/data_routes.py;src/coastmas/app/run_routes.py;src/coastmas/core/data_inspection.py,.venv/bin/python -m pytest tests/integration/test_data_api.py tests/integration/test_run_api.py tests/unit/test_data_inspection.py -q,artifacts/evidence/20260920T092439870312Z-catalog-runs-full.json,NOT_RUN,文件与运行 API 组件已验证；完整数据连接器、科学工作流、UI 与最终验收仍未完成
R19.015,requirements.md §19,Shapefile,src/coastmas/app/data_routes.py;src/coastmas/app/run_routes.py;src/coastmas/core/data_inspection.py,.venv/bin/python -m pytest tests/integration/test_data_api.py tests/integration/test_run_api.py tests/unit/test_data_inspection.py -q,artifacts/evidence/20260920T092439870312Z-catalog-runs-full.json,NOT_RUN,文件与运行 API 组件已验证；完整数据连接器、科学工作流、UI 与最终验收仍未完成
R19.016,requirements.md §19,GeoPackage,src/coastmas/app/data_routes.py;src/coastmas/app/run_routes.py;src/coastmas/core/data_inspection.py,.venv/bin/python -m pytest tests/integration/test_data_api.py tests/integration/test_run_api.py tests/unit/test_data_inspection.py -q,artifacts/evidence/20260920T092439870312Z-catalog-runs-full.json,NOT_RUN,文件与运行 API 组件已验证；完整数据连接器、科学工作流、UI 与最终验收仍未完成
R19.017,requirements.md §19,CSV,src/coastmas/app/data_routes.py;src/coastmas/app/run_routes.py;src/coastmas/core/data_inspection.py,.venv/bin/python -m pytest tests/integration/test_data_api.py tests/integration/test_run_api.py tests/unit/test_data_inspection.py -q,artifacts/evidence/20260920T092439870312Z-catalog-runs-full.json,NOT_RUN,文件与运行 API 组件已验证；完整数据连接器、科学工作流、UI 与最终验收仍未完成
R19.018,requirements.md §19,NetCDF,src/coastmas/app/data_routes.py;src/coastmas/app/run_routes.py;src/coastmas/core/data_inspection.py,.venv/bin/python -m pytest tests/integration/test_data_api.py tests/integration/test_run_api.py tests/unit/test_data_inspection.py -q,artifacts/evidence/20260920T092439870312Z-catalog-runs-full.json,NOT_RUN,文件与运行 API 组件已验证；完整数据连接器、科学工作流、UI 与最终验收仍未完成
R19.019,requirements.md §19,JSON,src/coastmas/app/data_routes.py;src/coastmas/app/run_routes.py;src/coastmas/core/data_inspection.py,.venv/bin/python -m pytest tests/integration/test_data_api.py tests/integration/test_run_api.py tests/unit/test_data_inspection.py -q,artifacts/evidence/20260920T092439870312Z-catalog-runs-full.json,NOT_RUN,文件与运行 API 组件已验证；完整数据连接器、科学工作流、UI 与最终验收仍未完成
R20.000,requirements.md §20,变量语义映射,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R20.001,requirements.md §20,sea_level,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R20.002,requirements.md §20,elevation,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R20.003,requirements.md §20,population,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R20.004,requirements.md §20,land_cover,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R20.005,requirements.md §20,temperature,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R20.006,requirements.md §20,salinity,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R20.007,requirements.md §20,wave_height,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R20.008,requirements.md §20,precipitation,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R20.009,requirements.md §20,wind_speed,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R20.010,requirements.md §20,alias,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R20.011,requirements.md §20,synonym,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R20.012,requirements.md §20,approved_mapping,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R20.013,requirements.md §20,Exact Standard Name,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R20.014,requirements.md §20,Approved Mapping,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R20.015,requirements.md §20,Ontology/Synonym,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R20.016,requirements.md §20,Manual Confirmation,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R21.000,requirements.md §21,单位转换,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R21.001,requirements.md §21,Pint,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R22.000,requirements.md §22,CRS处理,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R22.001,requirements.md §22,PyProj,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R22.002,requirements.md §22,Rasterio,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R22.003,requirements.md §22,GeoPandas,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R22.004,requirements.md §22,CRS missing,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R22.005,requirements.md §22,CRS mismatch,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R22.006,requirements.md §22,projection validity,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R23.000,requirements.md §23,垂向基准,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R23.001,requirements.md §23,vertical_datum,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R23.002,requirements.md §23,DEM vertical datum,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R23.003,requirements.md §23,!=,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R23.004,requirements.md §23,water level vertical datum,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R23.005,requirements.md §23,BLOCK EXECUTION,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R23.006,requirements.md §23,有完整元数据,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R23.007,requirements.md §23,有校验,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R23.008,requirements.md §23,有转换Adapter接口,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R23.009,requirements.md §23,有失败阻断,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R24.000,requirements.md §24,空间尺度转换,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R24.001,requirements.md §24,Continuous,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R24.002,requirements.md §24,Categorical,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R24.003,requirements.md §24,Extensive quantity,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R24.004,requirements.md §24,nearest,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R24.005,requirements.md §24,bilinear,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R24.006,requirements.md §24,cubic,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R24.007,requirements.md §24,sum / area weighted aggregation,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R25.000,requirements.md §25,时间适配,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R25.001,requirements.md §25,nearest,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R25.002,requirements.md §25,mean,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R25.003,requirements.md §25,sum,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R25.004,requirements.md §25,min,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R25.005,requirements.md §25,max,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R25.006,requirements.md §25,interpolation,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R25.007,requirements.md §25,aggregation_type,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R25.008,requirements.md §25,precipitation accumulation,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R25.009,requirements.md §25,temperature average,src/coastmas/core/binding.py,.venv/bin/python -m pytest tests/unit/test_binding.py,,NOT_RUN,尚未实现或验证
R26.000,requirements.md §26,模型运行适配器,src/coastmas/adapters/,make test,,NOT_RUN,尚未实现或验证
R26.001,requirements.md §26,26.1 PythonFunctionAdapter,src/coastmas/adapters/,make test,,NOT_RUN,尚未实现或验证
R26.002,requirements.md §26,26.2 CLIAdapter,src/coastmas/adapters/,make test,,NOT_RUN,尚未实现或验证
R26.003,requirements.md §26,26.3 DockerAdapter,src/coastmas/adapters/,make test,,NOT_RUN,尚未实现或验证
R26.004,requirements.md §26,26.4 HTTPAdapter,src/coastmas/adapters/,make test,,NOT_RUN,尚未实现或验证
R26.005,requirements.md §26,26.5 RasterGISAdapter,src/coastmas/adapters/,make test,,NOT_RUN,尚未实现或验证
R26.006,requirements.md §26,26.6 MLAdapter,src/coastmas/adapters/,make test,,NOT_RUN,尚未实现或验证
R26.007,requirements.md §26,ModelAdapter,src/coastmas/adapters/,make test,,NOT_RUN,尚未实现或验证
R26.008,requirements.md §26,prepare(),src/coastmas/adapters/,make test,,NOT_RUN,尚未实现或验证
R26.009,requirements.md §26,validate(),src/coastmas/adapters/,make test,,NOT_RUN,尚未实现或验证
R26.010,requirements.md §26,execute(),src/coastmas/adapters/,make test,,NOT_RUN,尚未实现或验证
R26.011,requirements.md §26,collect(),src/coastmas/adapters/,make test,,NOT_RUN,尚未实现或验证
R26.012,requirements.md §26,cleanup(),src/coastmas/adapters/,make test,,NOT_RUN,尚未实现或验证
R26.013,requirements.md §26,raster calculator,src/coastmas/adapters/,make test,,NOT_RUN,尚未实现或验证
R26.014,requirements.md §26,zonal statistics,src/coastmas/adapters/,make test,,NOT_RUN,尚未实现或验证
R26.015,requirements.md §26,buffer,src/coastmas/adapters/,make test,,NOT_RUN,尚未实现或验证
R26.016,requirements.md §26,intersection,src/coastmas/adapters/,make test,,NOT_RUN,尚未实现或验证
R26.017,requirements.md §26,overlay,src/coastmas/adapters/,make test,,NOT_RUN,尚未实现或验证
